tempo_execucao,memoria_atual_kb,memoria_pico_kb,tempo_cpu_user,tempo_cpu_system,n_registros
0.13366484642028809,4157.671875,4157.7734375,1.795048576,0.143044832,10000
0.5718252658843994,20762.2080078125,20762.3095703125,2.3292864,0.160031168,50000
1.288567066192627,41543.123046875,41543.224609375,3.393627904,0.21051608,100000
