tempo_execucao,memoria_atual_kb,memoria_pico_kb,tempo_cpu_user,tempo_cpu_system,n_registros
0.06462574005126953,1041.9609375,1065.591796875,3.472875264,0.21854288,10000
0.556859016418457,5121.15625,5121.203125,3.984196864,0.241097088,50000
0.8123242855072021,10214.3203125,10214.3671875,4.884878336,0.279499328,100000
