tempo_execucao,memoria_atual_kb,memoria_pico_kb,tempo_cpu_user,tempo_cpu_system,n_registros
0.24293208122253418,1015.625,1015.71875,5.112077312,0.28994832,10000
1.2319941520690918,5078.2265625,5078.3203125,6.317410816,0.321010784,50000
2.713029146194458,10156.3515625,10156.4453125,9.051493376,0.392953984,100000
